seq,cpu,pid,src_pfn,dst_pfn,page_order,src_nid,dst_nid,mapcount,is_anon,page_was_mapped,lock_contended,lock_ns,unmap_ns,copy_ns,remap_ns,unlock_ns,total_ns,overhead_ns,result,try_migrate_ns,rwsem_wait_ns,ptl_wait_ns,ipi_wait_ns,online_cpus
92,0,1514,25705,1197210,0,0,1,0,1,1,0,0,787,515,182,34,38568563873,38568562355,0,787,33,514,0,4
93,0,1514,25706,1197211,0,0,1,0,1,1,0,0,780,343,185,36,38568564792,38568563448,0,780,34,511,0,4
94,0,1514,25707,1197212,0,0,1,0,1,1,0,0,784,447,184,34,38568565801,38568564352,0,784,33,516,0,4
95,0,1514,25708,1197213,0,0,1,0,1,1,0,0,781,434,187,35,38568566806,38568565369,0,781,34,513,0,4
96,0,1514,25709,1197214,0,0,1,0,1,1,0,0,781,443,182,35,38568567813,38568566372,0,781,34,513,0,4
97,0,1514,25710,1197215,0,0,1,0,1,1,0,0,1047,527,252,36,38568697257,38568695395,0,1047,35,732,0,4
98,0,1514,25711,1197216,0,0,1,0,1,1,0,0,838,485,189,34,38568698401,38568696855,0,838,34,528,0,4
99,0,1514,25712,1197217,0,0,1,0,1,1,0,0,785,439,183,34,38568699408,38568697967,0,785,33,509,0,4
100,0,1514,25713,1197218,0,0,1,0,1,1,0,0,784,452,181,34,38568700425,38568698974,0,784,33,515,0,4
101,0,1514,25714,1197219,0,0,1,0,1,1,0,0,787,459,186,35,38568701467,38568700000,0,787,33,512,0,4
102,0,1514,25715,1197220,0,0,1,0,1,1,0,0,788,687,181,34,38568702754,38568701064,0,788,33,514,0,4
103,0,1514,25716,1197221,0,0,1,0,1,1,0,0,786,488,199,34,38568703868,38568702361,0,786,34,514,0,4
104,0,1514,25717,1197222,0,0,1,0,1,1,0,0,785,483,185,36,38568704941,38568703452,0,785,33,513,0,4
105,0,1514,25718,1197223,0,0,1,0,1,1,0,0,785,452,183,34,38568705972,38568704518,0,785,34,513,0,4
106,0,1514,25719,1197224,0,0,1,0,1,1,0,0,784,433,184,34,38568707114,38568705679,0,784,34,512,0,4
107,0,1514,25720,1197225,0,0,1,0,1,1,0,0,784,453,185,34,38568708274,38568706818,0,784,34,513,0,4
108,0,1514,25721,1197226,0,0,1,0,1,1,0,0,784,447,187,35,38568709290,38568707837,0,784,33,513,0,4
109,0,1514,25722,1197227,0,0,1,0,1,1,0,0,783,505,183,34,38568710360,38568708855,0,783,33,513,0,4
110,0,1514,25723,1197228,0,0,1,0,1,1,0,0,784,573,187,33,38568711597,38568710020,0,784,34,512,0,4
111,0,1514,25724,1197229,0,0,1,0,1,1,0,0,785,497,185,35,38568712660,38568711158,0,785,33,513,0,4
112,0,1514,25725,1197230,0,0,1,0,1,1,0,0,784,502,181,34,38568713728,38568712227,0,784,34,513,0,4
113,0,1514,25726,1197231,0,0,1,0,1,1,0,0,786,446,185,35,38568714744,38568713292,0,786,33,514,0,4
114,0,1514,25727,1197232,0,0,1,0,1,1,0,0,784,440,186,34,38568715766,38568714322,0,784,34,512,0,4
115,0,1514,25728,1197233,0,0,1,0,1,1,0,0,783,436,191,34,38568716783,38568715339,0,783,34,498,0,4
116,0,1514,25729,1197234,0,0,1,0,1,1,0,0,767,444,189,34,38568717804,38568716370,0,767,34,500,0,4
117,0,1514,25730,1197235,0,0,1,0,1,1,0,0,783,495,185,34,38568718868,38568717371,0,783,33,511,0,4
118,0,1514,25731,1197236,0,0,1,0,1,1,0,0,768,430,185,35,38568719867,38568718449,0,768,33,501,0,4
119,0,1514,25732,1197237,0,0,1,0,1,1,0,0,770,431,186,34,38568720869,38568719448,0,770,34,501,0,4
120,0,1514,25733,1197238,0,0,1,0,1,1,0,0,775,440,182,34,38568721873,38568720442,0,775,34,505,0,4
121,0,1514,25734,1197239,0,0,1,0,1,1,0,0,765,433,181,34,38568722882,38568721469,0,765,34,497,0,4
122,0,1514,25735,1197240,0,0,1,0,1,1,0,0,765,435,180,35,38568723920,38568722505,0,765,33,496,0,4
123,0,1514,25736,1197241,0,0,1,0,1,1,0,0,792,435,182,35,38568724922,38568723478,0,792,34,510,0,4
124,0,1514,25737,1197242,0,0,1,0,1,1,0,0,763,447,182,34,38568725936,38568724510,0,763,34,496,0,4
125,0,1514,25738,1197243,0,0,1,0,1,1,0,0,763,446,183,34,38568726978,38568725552,0,763,33,497,0,4
126,0,1514,25739,1197244,0,0,1,0,1,1,0,0,762,454,183,34,38568727995,38568726562,0,762,34,496,0,4
127,0,1514,25740,1197245,0,0,1,0,1,1,0,0,763,462,182,34,38568729022,38568727581,0,763,33,496,0,4
128,0,1514,25741,1197246,0,0,1,0,1,1,0,0,762,457,211,34,38568730074,38568728610,0,762,34,495,0,4
129,0,1514,25742,1197247,0,0,1,0,1,1,0,0,1006,558,271,34,38568866168,38568864299,0,1006,33,725,1,4
130,0,1514,25743,1197248,0,0,1,0,1,1,0,0,8778,432,184,34,38568867248,38568857820,0,8778,33,8373,1,4
131,0,1514,25744,1197249,0,0,1,0,1,1,0,0,905,435,179,35,38568868252,38568866698,0,905,34,568,1,4
132,0,1514,25745,1197250,0,0,1,0,1,1,0,0,776,434,192,35,38568869306,38568867869,0,776,33,495,1,4
133,0,1514,25746,1197251,0,0,1,0,1,1,0,0,764,421,179,34,38568870293,38568868895,0,764,34,498,1,4
134,0,1514,25747,1197252,0,0,1,0,1,1,0,0,782,437,181,34,38568871448,38568870014,0,782,33,509,1,4
135,0,1514,25748,1197253,0,0,1,0,1,1,0,0,790,434,182,33,38568872480,38568871041,0,790,34,499,1,4
136,0,1514,25749,1197254,0,0,1,0,1,1,0,0,765,432,186,34,38568873495,38568872078,0,765,33,500,1,4
137,0,1514,25750,1197255,0,0,1,0,1,1,0,0,765,441,181,35,38568874527,38568873105,0,765,34,498,1,4
138,0,1514,25751,1197256,0,0,1,0,1,1,0,0,765,428,180,34,38568875560,38568874153,0,765,34,498,1,4
139,0,1514,25752,1197257,0,0,1,0,1,1,0,0,765,445,181,35,38568876599,38568875173,0,765,33,499,1,4
140,0,1514,25753,1197258,0,0,1,0,1,1,0,0,765,429,181,34,38568877602,38568876193,0,765,33,499,1,4
141,0,1514,25754,1197259,0,0,1,0,1,1,0,0,764,432,181,34,38568878600,38568877189,0,764,34,498,1,4
142,0,1514,25755,1197260,0,0,1,0,1,1,0,0,774,441,180,34,38568879610,38568878181,0,774,33,505,1,4
143,0,1514,25756,1197261,0,0,1,0,1,1,0,0,781,447,182,34,38568880656,38568879212,0,781,34,509,1,4
144,0,1514,25757,1197262,0,0,1,0,1,1,0,0,781,437,182,34,38568881670,38568880236,0,781,34,508,1,4
145,0,1514,25758,1197263,0,0,1,0,1,1,0,0,782,426,184,34,38568882906,38568881480,0,782,33,509,1,4
146,0,1514,25759,1197264,0,0,1,0,1,1,0,0,782,439,180,34,38568883947,38568882512,0,782,34,509,1,4
147,0,1514,25760,1197265,0,0,1,0,1,1,0,0,812,491,197,34,38568885067,38568883533,0,812,33,504,1,4
148,0,1514,25761,1197266,0,0,1,0,1,1,0,0,787,429,181,34,38568886086,38568884655,0,787,33,513,1,4
149,0,1514,25826,1197267,0,0,1,0,1,1,0,0,802,763,214,34,38568887451,38568885638,0,802,33,507,1,4
150,0,1514,25827,1197268,0,0,1,0,1,1,0,0,779,1097,183,35,38568889118,38568887024,0,779,33,504,1,4
151,0,1514,25828,1197269,0,0,1,0,1,1,0,0,784,734,183,34,38568890421,38568888686,0,784,33,513,1,4
152,0,1514,25829,1197270,0,0,1,0,1,1,0,0,772,516,180,34,38568891500,38568889998,0,772,33,504,1,4
